Age,Attrition,BusinessTravel,DistanceFromHome,Education,Gender,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,MonthlyHours,TaxRate,OverallSatisfaction
28.0,No,Non-Travel,21,2,Male,1,Sales Representative,2144.0,5,No,15,1,3.0,5.0,4,393.0,0.8989727641127132,3.0
26.0,No,Travel_Rarely,1,4,Male,1,Research Scientist,3339.0,3,Yes,11,0,2.0,5.0,2,39.55,0.15575221238938053,2.2
47.0,No,Travel_Rarely,2,4,Female,1,Research Scientist,2725.0,2,No,14,0,2.0,20.0,2,330.17307692307685,0.8412837090104258,3.0
49.0,No,Travel_Rarely,10,3,Male,3,Research Director,3376.0,3,No,12,1,3.0,8.0,16,105.71717171717172,0.6774316835467227,2.0
36.0,No,Travel_Rarely,11,4,Female,2,Laboratory Technician,6815.0,8,No,20,1,5.0,1.0,2,266.109756097561,0.6876861738692086,3.0
31.0,No,Travel_Rarely,10,3,Male,3,Manufacturing Director,2739.0,9,No,14,0,1.0,2.0,7,47.921875,0.10694489729377242,2.4
26.0,No,Travel_Rarely,24,3,Male,3,Manufacturing Director,6950.0,1,Yes,21,1,2.0,4.0,9,124.10714285714286,0.0,2.8
50.0,No,Travel_Rarely,10,3,Male,2,Sales Executive,11591.0,7,No,12,1,2.0,9.0,1,202.92857142857144,0.3200164261410301,2.4
32.0,No,Travel_Rarely,8,2,Male,2,Sales Executive,24624.0,1,Yes,11,0,2.0,1.0,12,378.83076923076925,0.0,2.8
33.0,No,Non-Travel,25,3,Male,2,Sales Executive,4905.0,1,No,12,1,2.0,10.0,7,212.7317073170732,0.7188144920889704,2.2
22.0,Yes,Travel_Rarely,18,1,Male,1,Research Scientist,14961.0,1,Yes,13,0,2.0,4.0,3,173.96511627906978,0.0,2.8
36.0,No,Travel_Rarely,19,4,Male,1,Laboratory Technician,12449.0,1,No,12,3,2.0,10.0,5,159.60256410256412,0.0,2.6
31.0,No,Travel_Rarely,23,4,Male,4,Research Director,2356.0,6,No,18,0,2.0,6.0,9,280.6388888888889,0.8834009700089083,3.4
36.0,No,Travel_Rarely,7,4,Female,1,Sales Representative,3419.0,3,No,15,0,3.0,1.0,7,286.2682926829268,0.7086989861122944,2.6
39.0,Yes,Travel_Rarely,1,4,Female,2,Sales Executive,2232.0,3,Yes,14,0,1.0,3.0,0,212.9753086419753,0.8706161961625413,3.4
54.0,No,Travel_Rarely,5,2,Female,2,Laboratory Technician,11912.0,1,No,14,1,5.0,5.0,10,237.70175438596488,0.12082072477673628,3.0
56.0,No,Travel_Rarely,8,3,Female,3,Healthcare Representative,4257.0,1,No,13,3,3.0,2.0,14,139.01694915254237,0.4809802487198244,2.8
50.0,No,Travel_Rarely,4,3,Male,1,Research Scientist,6725.0,1,No,19,0,2.0,8.0,1,234.31578947368425,0.6223607367475292,2.8
32.0,No,Travel_Rarely,28,3,Female,2,Laboratory Technician,9980.0,1,No,17,2,1.0,10.0,9,551.0434782608696,0.6062805744042923,3.0
54.0,No,Travel_Rarely,1,3,Male,3,Healthcare Representative,3142.0,2,Yes,13,1,2.0,10.0,9,444.475,0.8232746498678216,2.2
26.0,No,Travel_Rarely,2,1,Female,1,Laboratory Technician,2966.0,1,Yes,11,3,2.0,4.0,0,297.2203389830508,0.8308622262773723,3.0
43.0,Yes,Travel_Rarely,22,3,Male,1,Human Resources,3539.0,1,No,12,0,2.0,9.0,0,337.1551724137931,0.8190232677064689,1.8
36.0,No,Travel_Rarely,1,2,Male,2,Manufacturing Director,4051.0,9,Yes,13,1,2.0,3.0,3,94.2093023255814,0.0,3.4
20.0,Yes,Travel_Frequently,15,3,Female,2,Laboratory Technician,2926.0,7,No,14,1,5.0,1.0,0,97.01234567901234,0.6276406210231611,2.2
38.0,No,Travel_Frequently,11,5,Female,2,Sales Executive,2440.0,4,No,16,1,3.0,4.0,0,228.40449438202248,0.8799685163321527,2.6
29.0,No,Travel_Frequently,6,4,Female,2,Research Scientist,7918.0,6,No,15,1,5.0,11.0,0,333.3333333333333,0.4721333333333334,2.6
37.0,Yes,Travel_Rarely,1,3,Male,1,Sales Representative,5993.0,1,Yes,11,0,2.0,7.0,2,154.05555555555554,0.2796009135713427,2.8
31.0,No,Travel_Rarely,7,4,Male,2,Sales Executive,11557.0,1,Yes,11,0,3.0,5.0,8,247.01818181818183,0.1493449138819373,3.4
48.0,No,Travel_Rarely,2,2,Male,2,Healthcare Representative,5381.0,1,No,24,1,2.0,1.0,7,261.3421052631579,0.4581613130601148,3.2
35.0,No,Travel_Rarely,11,2,Female,4,Manufacturing Director,10388.0,3,No,16,0,3.0,16.0,2,298.0365853658537,0.5749416915585744,2.4
32.0,No,Travel_Frequently,21,3,Female,1,Research Scientist,2432.0,1,No,11,1,2.0,4.0,2,158.85714285714286,0.6354916067146283,2.8
27.0,No,Travel_Rarely,1,4,Female,3,Sales Executive,4227.0,1,No,19,2,2.0,3.0,10,500.66666666666674,0.8241095206391478,3.2
24.0,No,Travel_Frequently,10,3,Female,1,Research Scientist,4286.0,2,No,16,1,4.0,1.0,2,285.02222222222224,0.6658350226103228,3.6
29.0,No,Travel_Rarely,9,3,Female,1,Research Scientist,2532.0,2,No,19,1,5.0,4.0,4,192.9206349206349,0.7916735231199605,2.4
40.0,Yes,Travel_Rarely,5,3,Female,1,Laboratory Technician,5677.0,0,No,17,0,4.0,11.0,2,428.75,0.7793197278911564,2.2
30.0,No,Travel_Rarely,2,3,Male,5,Manager,3579.0,5,No,11,0,2.0,11.0,6,309.14285714285717,0.7932647874306841,2.0
32.0,No,Travel_Rarely,7,3,Female,1,Research Scientist,2370.0,4,No,14,3,4.0,8.0,4,141.29729729729732,0.5466717674062739,4.0
46.0,No,Travel_Rarely,2,4,Female,2,Healthcare Representative,4761.0,2,No,11,1,3.0,1.0,0,85.86885245901641,0.09106529209621993,2.6
51.0,No,Travel_Rarely,16,4,Male,2,Sales Executive,5441.0,8,No,14,0,2.0,10.0,2,141.95238095238096,0.5436933914793693,2.4
35.0,No,Travel_Rarely,6,4,Male,2,Sales Executive,4323.0,1,No,16,0,2.0,5.0,8,279.32183908045977,0.8221060861692935,2.4
34.0,Yes,Non-Travel,7,3,Male,1,Laboratory Technician,2979.0,3,Yes,14,0,2.0,0.0,2,45.73972602739726,0.1078167115902965,1.6
38.0,No,Travel_Rarely,3,1,Female,2,Sales Executive,7756.0,3,Yes,12,0,6.0,5.0,2,219.9333333333333,0.5297969081539861,3.0
55.0,No,Travel_Frequently,2,3,Male,2,Research Scientist,6385.0,0,No,13,2,3.0,8.0,5,567.0666666666667,0.7497844658672309,2.8
29.0,No,Travel_Rarely,29,3,Male,2,Manufacturing Director,4185.0,3,No,18,1,2.0,4.0,7,77.5,0.0,2.6
32.0,Yes,Non-Travel,24,2,Male,3,Healthcare Representative,4465.0,1,No,12,0,2.0,3.0,7,171.59722222222226,0.6386078510724403,1.6
38.0,No,Travel_Frequently,2,1,Male,1,Sales Representative,9518.0,3,No,13,1,2.0,2.0,0,164.6612903225806,0.06768537564893723,2.6
42.0,No,Travel_Frequently,1,4,Male,1,Laboratory Technician,4060.0,8,No,19,2,2.0,1.0,0,165.75903614457832,0.7048989678732374,2.6
39.0,No,Non-Travel,20,1,Female,1,Laboratory Technician,3646.0,1,No,13,0,2.0,1.0,8,175.075,0.4793659860059975,3.4
39.0,No,Travel_Rarely,9,3,Female,2,Laboratory Technician,8770.0,9,No,15,0,4.0,19.0,4,244.61428571428573,0.4878233954330433,2.6
54.0,No,Travel_Rarely,10,3,Female,1,Sales Representative,3780.0,1,No,12,0,3.0,1.0,0,140.92753623188406,0.6112710818593171,2.6
45.0,No,Travel_Rarely,9,3,Female,1,Research Scientist,4477.0,4,Yes,20,1,2.0,3.0,0,158.30666666666667,0.6229259664785648,2.0
35.0,No,Travel_Rarely,2,2,Male,3,Manufacturing Director,4717.0,3,No,14,1,2.0,11.0,8,243.7682926829268,0.7640202111161138,3.2
50.0,No,Non-Travel,9,2,Female,1,Research Scientist,7172.0,1,No,25,0,2.0,8.0,1,216.90740740740745,0.3876888926833433,2.6
38.0,No,Travel_Rarely,25,2,Male,2,Laboratory Technician,14004.0,4,No,14,0,6.0,0.0,2,259.3333333333333,0.0,2.8
35.0,No,Travel_Frequently,15,2,Male,1,Research Scientist,2194.0,1,No,14,0,2.0,3.0,0,200.84375,0.886209221513407,3.4
30.0,No,Travel_Rarely,19,3,Female,1,Research Scientist,20338.0,1,No,12,0,2.0,9.0,9,581.0857142857143,0.0,2.6
36.0,No,Travel_Rarely,1,2,Male,1,Laboratory Technician,2519.0,1,No,11,1,6.0,11.0,2,218.0609756097561,0.859124210055366,2.8
36.0,No,Travel_Rarely,1,4,Male,5,Manager,4440.0,3,No,11,1,2.0,15.0,0,354.6764705882353,0.8159051330956132,3.2
36.0,No,Travel_Frequently,1,3,Female,3,Manufacturing Director,9738.0,4,No,17,0,6.0,9.0,5,404.2033898305085,0.5916638711841664,3.4
30.0,No,Non-Travel,1,3,Male,1,Research Scientist,8834.0,6,Yes,12,0,2.0,9.0,3,319.57142857142856,0.3418268514379377,3.0
28.0,Yes,Travel_Rarely,25,4,Male,1,Laboratory Technician,2044.0,1,Yes,24,0,2.0,5.0,0,207.08045977011489,0.8865452930728241,2.4
26.0,No,Travel_Rarely,4,2,Male,2,Sales Executive,2875.0,1,Yes,11,0,2.0,8.0,4,122.12121212121212,0.7622001654259719,2.6
55.0,No,Travel_Rarely,24,1,Female,1,Laboratory Technician,13335.0,1,No,22,1,2.0,5.0,0,248.64179104477608,0.19953178462092566,3.0
55.0,No,Travel_Frequently,14,4,Male,2,Research Scientist,2125.0,8,No,18,1,3.0,9.0,7,41.484375,0.19962335216572505,3.0
40.0,No,Non-Travel,5,4,Male,2,Sales Executive,20445.0,4,Yes,21,0,2.0,10.0,6,208.62244897959184,0.0,2.8
26.0,No,Travel_Frequently,2,3,Male,2,Sales Executive,3102.0,0,Yes,12,0,2.0,6.0,2,70.22093023255815,0.4863387978142077,2.8
28.0,No,Travel_Rarely,7,4,Male,2,Manufacturing Director,4724.0,2,No,14,0,0.0,5.0,0,534.8,0.7055597107953129,3.2
49.0,No,Travel_Rarely,3,1,Male,2,Sales Executive,2267.0,1,Yes,18,0,2.0,2.0,3,146.5612244897959,0.8421638933370466,2.8
34.0,No,Non-Travel,2,2,Male,1,Laboratory Technician,2307.0,4,No,17,1,2.0,5.0,3,258.6363636363636,0.909900410076157,2.6
42.0,No,Travel_Rarely,29,4,Male,2,Sales Executive,13402.0,1,No,14,2,2.0,1.0,7,155.14285714285714,0.050715398781697126,2.2
33.0,No,Travel_Rarely,6,4,Male,2,Sales Executive,6388.0,4,No,14,1,6.0,0.0,4,232.9081632653061,0.72013143483023,3.2
32.0,No,Travel_Rarely,1,3,Male,1,Laboratory Technician,3974.0,6,No,20,0,3.0,2.0,0,56.771428571428565,0.0,2.6
52.0,No,Travel_Rarely,8,4,Female,1,Sales Representative,3149.0,7,No,15,1,3.0,5.0,2,184.8703703703704,0.6845637583892618,3.2
45.0,No,Travel_Rarely,10,3,Male,3,Healthcare Representative,2755.0,6,No,15,0,3.0,10.0,3,36.97,0.2548011901541791,3.4
35.0,No,Travel_Rarely,7,2,Male,2,Healthcare Representative,7632.0,1,No,20,3,2.0,8.0,7,502.1944444444445,0.5778527573427734,3.2
39.0,Yes,Travel_Rarely,12,4,Male,1,Sales Representative,3902.0,1,No,18,1,2.0,2.0,0,195.54054054054055,0.7303386316516931,2.4
37.0,No,Travel_Rarely,4,2,Male,2,Sales Executive,4213.0,1,Yes,17,0,4.0,10.0,0,103.26506024096386,0.5084587562711469,3.4
46.0,No,Non-Travel,4,2,Female,2,Manufacturing Director,5258.0,7,No,13,3,2.0,1.0,2,94.76288659793816,0.4279808529155788,2.8
50.0,No,Travel_Frequently,8,4,Male,1,Laboratory Technician,4728.0,9,No,13,0,4.0,0.0,4,321.537037037037,0.7276968265852676,2.2
31.0,No,Travel_Rarely,3,2,Male,2,Healthcare Representative,7547.0,6,No,20,1,3.0,5.0,4,333.01265822784814,0.713129086209518,2.6
31.0,No,Travel_Frequently,2,4,Female,1,Research Scientist,7446.0,0,No,16,0,2.0,10.0,7,338.8076923076923,0.7182427063230786,2.8
39.0,No,Travel_Rarely,3,3,Male,1,Research Scientist,5151.0,1,No,20,1,3.0,10.0,0,319.05633802816897,0.7726128989537809,3.0
24.0,No,Travel_Rarely,22,4,Male,3,Sales Executive,2774.0,0,No,11,0,2.0,5.0,8,41.88405797101449,0.04013840830449827,2.6
53.0,No,Travel_Rarely,2,1,Male,2,Healthcare Representative,13888.0,5,No,20,3,2.0,9.0,11,186.4943820224719,0.16327268345583806,2.8
29.0,Yes,Travel_Rarely,9,4,Male,1,Human Resources,3072.0,1,No,15,0,3.0,10.0,2,165.76923076923075,0.6436194895591647,2.8
27.0,No,Travel_Rarely,27,3,Male,2,Healthcare Representative,25549.0,4,No,12,1,3.0,9.0,7,387.1060606060606,0.0,2.2
32.0,No,Travel_Rarely,8,5,Male,2,Manufacturing Director,2176.0,3,No,14,1,5.0,6.0,0,130.84375,0.480296154764748,2.4
33.0,No,Travel_Frequently,11,2,Female,4,Manager,4302.0,3,No,13,1,2.0,3.0,3,60.04444444444446,0.20392301998519616,3.4
34.0,No,Travel_Rarely,5,1,Female,2,Sales Executive,2929.0,6,No,13,0,3.0,10.0,4,316.27868852459017,0.8481832789094491,2.8
35.0,No,Travel_Rarely,23,1,Female,2,Sales Representative,2559.0,1,No,21,1,3.0,6.0,8,194.94444444444446,0.6353662011969222,2.8
35.0,No,Travel_Rarely,4,2,Male,1,Research Scientist,9973.0,1,Yes,20,0,2.0,4.0,5,188.1698113207547,0.0,2.8
38.0,No,Travel_Rarely,11,4,Male,1,Research Scientist,6861.0,3,Yes,19,1,1.0,1.0,4,309.8125,0.5386322372402663,3.2
34.0,No,Travel_Rarely,29,3,Female,2,Laboratory Technician,6500.0,4,No,19,0,1.0,3.0,0,170.67857142857142,0.3199414103368905,2.2
46.0,No,Travel_Rarely,1,3,Female,5,Research Director,9755.0,3,Yes,19,0,2.0,7.0,3,233.53424657534248,0.4277921163772877,1.8
34.0,No,Travel_Frequently,5,3,Male,3,Sales Executive,8053.0,2,No,12,1,3.0,14.0,9,414.8048780487805,0.5264890927265243,3.0
45.0,No,Travel_Rarely,10,2,Female,2,Sales Executive,2220.0,7,No,14,0,2.0,1.0,3,239.82142857142856,0.8346984363365599,3.6
27.0,No,Travel_Rarely,10,1,Female,1,Research Scientist,19630.0,1,No,18,0,5.0,6.0,2,248.48101265822785,0.0,3.0
52.0,No,Travel_Rarely,7,3,Male,3,Research Director,5577.0,0,No,11,0,3.0,10.0,9,530.5102040816327,0.7854587420657819,3.4
38.0,No,Travel_Rarely,23,3,Male,1,Research Scientist,3057.0,1,Yes,11,2,0.0,1.0,5,243.03370786516854,0.8586685159500693,3.0
41.0,No,Travel_Rarely,5,2,Male,1,Research Scientist,4240.0,0,Yes,12,2,0.0,2.0,2,188.1625,0.7183285723775992,2.6
34.0,No,Travel_Frequently,7,2,Male,1,Sales Representative,4944.0,0,Yes,25,1,3.0,15.0,10,104.49090909090908,0.13972507395162695,2.6
35.0,Yes,Travel_Rarely,1,1,Female,1,Sales Representative,8606.0,1,Yes,16,0,3.0,11.0,3,354.3870967741936,0.6083196795922082,2.2
37.0,No,Travel_Rarely,2,4,Female,2,Manufacturing Director,4777.0,9,No,14,0,2.0,1.0,0,82.48863636363636,0.34192037470725994,3.0
32.0,No,Travel_Rarely,2,3,Male,4,Manager,4194.0,2,No,22,1,3.0,5.0,2,316.3333333333333,0.5580611169652265,2.8
28.0,Yes,Travel_Rarely,3,3,Male,1,Research Scientist,2367.0,5,Yes,11,0,2.0,4.0,2,97.22727272727272,0.7233520336605891,2.8
41.0,No,Travel_Rarely,7,3,Male,1,Laboratory Technician,26062.0,1,No,20,0,3.0,10.0,1,260.62,0.0,2.4
25.0,No,Travel_Rarely,1,3,Male,2,Laboratory Technician,3977.0,0,No,12,1,2.0,5.0,7,180.76666666666668,0.6333210400147521,3.0
33.0,No,Travel_Rarely,23,2,Female,2,Research Scientist,2187.0,1,No,12,0,5.0,5.0,9,400.2972972972973,0.8523394774154345,3.2
38.0,No,Travel_Rarely,22,5,Male,4,Manager,5377.0,3,No,25,1,3.0,7.0,8,205.32967032967036,0.7122290607439122,2.8
33.0,Yes,Travel_Frequently,1,4,Female,1,Sales Representative,5376.0,1,No,12,0,3.0,5.0,0,323.08,0.6672031694936239,2.2
35.0,No,Travel_Rarely,16,3,Male,3,Healthcare Representative,2705.0,4,Yes,12,0,2.0,5.0,7,198.54166666666663,0.8107729975515915,3.2
39.0,No,Travel_Rarely,25,2,Male,3,Healthcare Representative,3449.0,3,No,21,1,3.0,17.0,4,93.60563380281691,0.4810412278061992,2.8
44.0,No,Travel_Rarely,28,2,Male,4,Manufacturing Director,9731.0,2,Yes,11,1,2.0,2.0,3,164.9322033898305,0.0,3.0
32.0,Yes,Travel_Rarely,3,1,Male,3,Sales Executive,5518.0,1,Yes,11,1,5.0,5.0,7,108.19607843137257,0.0,2.6
47.0,No,Travel_Frequently,2,3,Male,1,Research Scientist,5067.0,1,No,14,0,2.0,19.0,0,64.76842105263158,0.1764992686494393,2.8
31.0,No,Travel_Rarely,11,3,Female,3,Research Director,4306.0,1,Yes,14,3,5.0,13.0,8,213.95744680851064,0.5717979315831344,3.0
30.0,No,Travel_Frequently,4,4,Male,3,Sales Executive,2794.0,7,No,11,1,3.0,5.0,11,127.64179104477614,0.6732927970065482,2.4
44.0,No,Travel_Frequently,2,4,Male,1,Research Scientist,3161.0,1,No,11,0,0.0,1.0,5,87.55813953488372,0.5802124833997344,2.4
49.0,No,Travel_Rarely,17,3,Male,3,Manufacturing Director,8564.0,8,No,11,1,2.0,0.0,7,248.98214285714286,0.38578498171125297,3.0
39.0,Yes,Travel_Frequently,8,4,Male,3,Manufacturing Director,4127.0,2,No,15,0,2.0,2.0,2,474.5283018867925,0.8359045725646124,2.6
50.0,No,Travel_Rarely,24,4,Male,2,Laboratory Technician,2683.0,1,No,15,2,2.0,3.0,8,264.325,0.8731202118603991,3.0
35.0,No,Travel_Frequently,25,4,Female,1,Laboratory Technician,4614.0,1,No,14,1,0.0,4.0,6,263.1190476190476,0.7912406117093476,2.6
34.0,No,Travel_Rarely,6,4,Female,1,Laboratory Technician,2311.0,1,No,14,1,3.0,3.0,7,114.41666666666669,0.6633648943918427,2.6
40.0,No,Travel_Rarely,2,4,Female,2,Research Scientist,19573.0,4,Yes,22,1,2.0,4.0,0,268.1232876712329,0.0,3.2
23.0,No,Travel_Rarely,9,2,Male,2,Sales Executive,2406.0,1,No,14,2,3.0,1.0,2,191.30434782608697,0.7265909090909091,2.0
30.0,No,Travel_Rarely,1,2,Male,1,Laboratory Technician,4025.0,1,No,16,2,2.0,4.0,3,188.83050847457628,0.6387218382550938,1.6
34.0,No,Travel_Rarely,5,2,Male,1,Research Scientist,4325.0,1,No,15,0,2.0,5.0,0,184.83561643835617,0.6794634254798785,3.2
28.0,No,Travel_Rarely,20,4,Male,1,Research Scientist,3196.0,4,No,17,2,2.0,6.0,0,108.68627450980392,0.4234169222442721,2.6
28.0,No,Non-Travel,1,3,Male,2,Healthcare Representative,6146.0,8,Yes,12,0,2.0,7.0,2,329.42857142857144,0.7334778837814397,3.8
54.0,Yes,Travel_Rarely,22,1,Female,1,Human Resources,10739.0,1,No,11,1,2.0,10.0,0,199.74137931034485,0.07302546396201985,2.8
30.0,No,Non-Travel,7,5,Male,2,Sales Executive,2097.0,4,No,12,1,3.0,5.0,3,240.64948453608247,0.9101657884590668,3.2
30.0,Yes,Travel_Frequently,12,1,Female,1,Laboratory Technician,6696.0,1,Yes,11,0,5.0,6.0,1,290.5696202531645,0.7082988455674145,3.2
40.0,Yes,Travel_Frequently,2,3,Female,1,Laboratory Technician,6323.0,2,Yes,23,0,2.0,10.0,0,318.1666666666667,0.6319771840987137,2.0
31.0,No,Travel_Rarely,8,4,Male,2,Healthcare Representative,2227.0,4,Yes,14,0,2.0,5.0,2,112.7837837837838,0.7331655883057753,3.2
48.0,No,Travel_Rarely,13,4,Female,2,Healthcare Representative,4051.0,6,No,14,0,2.0,9.0,7,285.20588235294116,0.5822419304939672,3.0
31.0,No,Travel_Rarely,1,4,Male,4,Manager,2695.0,1,No,15,0,2.0,2.0,0,56.35714285714285,0.14607097591888465,2.4
35.0,No,Travel_Rarely,2,2,Male,2,Sales Executive,26997.0,0,No,14,0,2.0,10.0,7,303.3370786516854,0.0,2.4
32.0,No,Travel_Rarely,1,3,Male,2,Manufacturing Director,5470.0,1,No,13,1,4.0,9.0,8,177.875,0.4508583475554663,2.8
49.0,No,Non-Travel,28,1,Male,1,Laboratory Technician,3297.0,1,Yes,11,3,0.0,7.0,8,91.94594594594595,0.5154320987654321,3.4
32.0,No,Travel_Rarely,13,2,Female,2,Manufacturing Director,3936.0,1,No,11,2,2.0,8.0,2,460.5263157894737,0.8500571428571428,3.0
36.0,Yes,Travel_Rarely,2,1,Male,1,Laboratory Technician,10325.0,9,Yes,14,1,2.0,16.0,0,234.80701754385964,0.2285564853556485,3.2
44.0,No,Non-Travel,7,4,Male,3,Healthcare Representative,3708.0,7,No,19,0,5.0,5.0,6,176.1149425287356,0.757995039812035,2.8
31.0,No,Travel_Rarely,11,4,Male,2,Sales Executive,5460.0,4,No,13,1,4.0,7.0,3,143.69,0.6200153107383951,2.2
38.0,No,Travel_Rarely,17,3,Female,4,Manager,4028.0,1,No,11,0,2.0,7.0,8,539.1842105263158,0.8034067060373861,3.4
31.0,No,Travel_Rarely,1,3,Male,3,Sales Executive,2956.0,1,Yes,14,0,4.0,1.0,9,192.0,0.7594401041666666,3.2
29.0,No,Travel_Frequently,8,4,Male,2,Manufacturing Director,2439.0,1,No,23,0,3.0,1.0,7,339.0491803278688,0.8820713664055699,3.4
28.0,Yes,Travel_Rarely,17,3,Male,1,Laboratory Technician,18779.0,5,No,12,1,2.0,0.0,1,586.84375,0.0,2.4
37.0,No,Travel_Frequently,8,4,Male,1,Research Scientist,2326.0,6,No,19,1,3.0,4.0,8,67.51111111111109,0.6171823568136933,2.8
35.0,No,Travel_Rarely,9,4,Female,1,Laboratory Technician,2506.0,4,No,12,0,0.0,2.0,2,84.546875,0.536869340232859,2.8
29.0,No,Travel_Rarely,10,2,Male,1,Research Scientist,15232.0,3,No,17,0,3.0,2.0,0,190.4,0.0,3.2
42.0,No,Non-Travel,9,2,Female,5,Manager,5265.0,8,No,22,0,5.0,5.0,0,283.4623655913978,0.8002807070783704,3.4
30.0,No,Travel_Rarely,5,1,Male,1,Research Scientist,9714.0,1,No,18,0,4.0,10.0,2,268.1340206185567,0.6265138990349495,3.2
24.0,No,Travel_Rarely,18,3,Male,1,Research Scientist,2296.0,1,No,14,0,3.0,1.0,4,318.8,0.9039732329569218,2.4
42.0,No,Travel_Rarely,1,4,Male,1,Laboratory Technician,2058.0,3,No,14,2,1.0,6.0,3,120.93406593406591,0.8129940935938209,3.6
36.0,No,Travel_Rarely,7,3,Male,3,Research Scientist,4485.0,2,No,17,1,2.0,8.0,0,318.4237288135593,0.7612710917123543,2.4
30.0,No,Travel_Rarely,2,4,Male,2,Sales Executive,21602.0,7,No,13,0,2.0,8.0,2,400.03703703703695,0.0,3.0
49.0,No,Travel_Rarely,3,3,Male,4,Research Director,6384.0,3,No,14,0,2.0,7.0,9,276.16470588235296,0.7280395331004516,3.0
43.0,No,Travel_Rarely,1,4,Male,3,Healthcare Representative,20933.0,1,No,12,3,3.0,1.0,8,317.1666666666667,0.0,2.0
37.0,Yes,Travel_Rarely,2,3,Male,5,Manager,2493.0,2,Yes,16,0,2.0,10.0,10,45.585106382978715,0.4182030338389732,1.6
27.0,No,Travel_Frequently,10,3,Female,1,Research Scientist,2863.0,6,No,13,1,2.0,1.0,2,310.0,0.8350806451612903,2.0
39.0,No,Travel_Rarely,2,1,Female,1,Research Scientist,8376.0,1,Yes,13,0,3.0,2.0,3,538.0625,0.5135323498664188,2.8
36.0,No,Travel_Rarely,7,2,Male,1,Laboratory Technician,5507.0,1,No,18,1,1.0,4.0,0,122.42857142857143,0.2860106314015299,3.0
32.0,No,Travel_Frequently,1,4,Male,4,Manager,5332.0,2,No,22,0,3.0,5.0,4,461.54285714285714,0.6699269530766374,2.8
50.0,No,Travel_Rarely,15,3,Male,3,Manufacturing Director,25800.0,1,No,13,2,1.0,5.0,15,322.5,0.0,2.6
37.0,No,Travel_Rarely,8,3,Female,2,Sales Executive,4107.0,5,No,21,1,3.0,10.0,4,497.0555555555555,0.8469878171454118,2.8
29.0,No,Travel_Rarely,21,4,Female,2,Sales Executive,3987.0,6,No,19,1,5.0,6.0,2,173.78125,0.28304261823413057,2.2
32.0,No,Travel_Rarely,20,3,Female,1,Research Scientist,5175.0,1,No,13,0,2.0,5.0,2,431.79591836734687,0.7554116646185841,2.8
45.0,No,Travel_Rarely,19,3,Female,3,Sales Executive,3840.0,3,No,13,1,2.0,5.0,3,48.0,0.0,2.4
46.0,Yes,Travel_Rarely,7,3,Female,1,Laboratory Technician,8926.0,1,Yes,16,1,2.0,9.0,3,257.6,0.3699887069452287,2.8
38.0,No,Travel_Rarely,1,2,Male,4,Healthcare Representative,6553.0,7,Yes,12,0,3.0,1.0,1,197.88888888888889,0.6320606400898372,3.0
26.0,Yes,Travel_Rarely,20,3,Male,3,Healthcare Representative,2305.0,3,No,12,0,3.0,3.0,0,347.09090909090907,0.8993801292125022,2.2
37.0,No,Travel_Rarely,3,4,Male,5,Manager,9358.0,4,Yes,12,1,2.0,1.0,2,267.37142857142857,0.0,3.2
32.0,Yes,Travel_Rarely,16,3,Female,2,Sales Executive,6162.0,5,No,15,0,3.0,14.0,2,384.1594202898551,0.7675331044629721,2.2
43.0,No,Travel_Frequently,14,3,Female,2,Sales Executive,2455.0,0,No,11,1,5.0,8.0,8,154.4375,0.8012950222581949,3.0
24.0,No,Travel_Rarely,29,4,Male,1,Laboratory Technician,2293.0,9,No,12,0,2.0,2.0,7,161.3768115942029,0.7940727436012573,3.0
25.0,No,Travel_Rarely,2,4,Male,4,Manager,8639.0,2,No,16,0,3.0,2.0,8,282.3205128205128,0.6076926570092185,2.6
32.0,No,Travel_Rarely,28,3,Male,4,Sales Executive,9679.0,3,Yes,18,1,1.0,1.0,11,221.4528301886793,0.1753429326062878,3.6
30.0,No,Travel_Rarely,1,4,Female,3,Research Director,6118.0,2,Yes,18,2,2.0,10.0,2,145.9625,0.476064057549028,2.4
25.0,No,Travel_Frequently,7,3,Male,2,Sales Executive,1118.0,2,No,16,1,4.0,1.0,7,27.24096385542169,0.5055285272003538,2.4
36.0,Yes,Travel_Rarely,13,3,Male,2,Sales Executive,6842.0,5,No,11,0,2.0,5.0,3,342.84313725490193,0.608693165570489,1.6
35.0,No,Travel_Rarely,8,2,Female,2,Sales Executive,2022.0,1,No,21,2,3.0,10.0,8,240.5217391304348,0.9086225596529284,3.0
32.0,No,Travel_Rarely,26,2,Male,2,Research Scientist,6735.0,3,Yes,13,1,2.0,0.0,1,230.4673913043478,0.6823562703391031,2.8
50.0,Yes,Non-Travel,6,1,Female,1,Research Scientist,6347.0,2,No,11,0,3.0,18.0,2,206.04819277108436,0.6288738159279617,2.4
30.0,No,Travel_Rarely,3,1,Female,4,Manager,11416.0,3,No,12,1,4.0,8.0,9,299.92307692307685,0.26801744036932545,2.8
39.0,No,Travel_Rarely,9,4,Male,2,Research Scientist,9613.0,1,Yes,12,1,5.0,18.0,4,196.6195652173913,0.4685720603681796,2.8
