Age,Attrition,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,MonthlyHours,OverallSatisfaction,TaxRate
30.0,No,Travel_Rarely,7,3,2,Female,4,2,Sales Executive,4,12241.0,4,No,11,2,1,2.0,2,5.0,7,122.41,2.8,0.0
35.0,No,Travel_Rarely,1,5,1,Male,4,4,Research Director,3,3506.0,4,No,19,3,1,3.0,3,3.0,1,237.66315789473686,2.8,0.8447160953140225
26.0,No,Travel_Frequently,1,3,1,Female,2,1,Sales Representative,1,6397.0,4,No,14,1,0,6.0,2,6.0,0,194.4576271186441,1.4,0.4424300531683082
30.0,No,Travel_Rarely,7,3,4,Male,1,3,Manufacturing Director,4,7140.0,4,No,11,1,0,2.0,2,7.0,4,442.8163265306122,2.4,0.6709374135865057
31.0,No,Travel_Rarely,21,2,3,Male,3,2,Manufacturing Director,3,16439.0,2,No,16,2,1,4.0,3,5.0,3,456.63888888888886,2.8,0.0
38.0,No,Travel_Rarely,22,3,1,Female,2,1,Research Scientist,2,3306.0,5,No,12,4,1,5.0,3,9.0,2,252.5212765957447,2.4,0.8607237645869318
40.0,No,Travel_Rarely,4,2,4,Male,2,5,Manager,2,9946.0,2,No,14,3,1,2.0,3,8.0,4,301.3939393939394,2.8,0.0
37.0,No,Travel_Frequently,7,4,2,Male,3,1,Research Scientist,4,23293.0,2,No,18,3,0,3.0,3,6.0,2,358.3538461538463,3.0,0.0
50.0,No,Travel_Rarely,1,3,4,Male,2,1,Research Scientist,2,11757.0,1,No,13,4,0,2.0,4,8.0,0,231.7710843373494,3.2,0.38883401777823984
35.0,No,Travel_Rarely,15,3,4,Male,2,2,Sales Executive,4,23683.0,3,No,18,3,1,3.0,3,3.0,2,503.8936170212766,3.2,0.0
31.0,Yes,Travel_Frequently,17,2,4,Male,3,1,Laboratory Technician,2,3372.0,1,No,13,1,1,4.0,1,10.0,0,57.90721649484537,2.2,0.3996795442406979
52.0,Yes,Travel_Rarely,7,2,4,Female,3,2,Laboratory Technician,3,3212.0,1,No,18,1,1,3.0,3,2.0,4,289.17721518987344,2.8,0.8594003064127818
43.0,No,Travel_Rarely,4,4,1,Male,2,1,Laboratory Technician,2,7898.0,8,No,11,4,0,2.0,3,10.0,4,99.90243902439023,2.4,0.035888671875
42.0,No,Travel_Frequently,5,4,2,Male,3,3,Healthcare Representative,1,22792.0,4,No,12,3,2,4.0,3,0.0,2,542.6666666666666,2.4,0.0
42.0,Yes,Non-Travel,2,4,4,Male,3,1,Laboratory Technician,2,2936.0,1,No,12,1,0,1.0,3,6.0,0,261.6,2.6,0.8818606148398519
46.0,Yes,Travel_Rarely,29,2,3,Female,2,1,Laboratory Technician,2,11652.0,0,No,11,2,0,2.0,4,19.0,4,186.2676056338028,2.6,0.1189413988657845
52.0,No,Travel_Rarely,29,3,3,Male,3,1,Research Scientist,4,9752.0,5,No,13,2,0,4.0,2,8.0,5,125.8433734939759,2.8,0.06634753470560077
38.0,No,Travel_Rarely,1,3,3,Male,3,1,Human Resources,3,11510.0,0,No,21,1,1,2.0,4,11.0,3,335.39130434782606,2.8,0.25395385014259786
49.0,No,Travel_Rarely,3,4,2,Female,2,3,Research Director,3,3580.0,1,No,18,3,0,2.0,3,4.0,2,231.46236559139786,2.6,0.8336894917773855
33.0,No,Travel_Rarely,8,3,1,Female,4,3,Research Director,1,2622.0,9,No,14,1,1,3.0,3,3.0,7,322.77777777777777,2.0,0.8710597492008851
35.0,No,Travel_Frequently,1,4,4,Female,1,2,Healthcare Representative,3,3755.0,2,Yes,13,4,1,3.0,3,8.0,3,533.0,3.0,0.7798428705440901
45.0,No,Non-Travel,2,3,4,Male,4,4,Research Director,2,3633.0,4,No,12,2,0,2.0,2,9.0,8,506.76923076923083,2.8,0.8161809350333941
34.0,No,Travel_Frequently,1,5,1,Male,3,2,Sales Executive,3,6074.0,7,No,12,3,1,3.0,2,9.0,0,117.49367088607596,2.4,0.3456151691445809
42.0,No,Travel_Rarely,6,4,2,Female,1,2,Research Scientist,4,19368.0,1,No,13,2,0,6.0,3,4.0,11,236.19512195121948,2.4,0.0
35.0,No,Travel_Rarely,2,1,1,Female,3,2,Healthcare Representative,4,4788.0,1,No,19,4,1,2.0,4,3.0,4,281.41379310344826,3.2,0.8044357309153292
55.0,No,Travel_Rarely,2,2,4,Male,4,1,Laboratory Technician,2,16620.0,5,No,11,3,0,2.0,2,7.0,0,218.68421052631572,3.0,0.0
38.0,No,Travel_Rarely,5,5,3,Male,1,2,Laboratory Technician,1,3210.0,1,Yes,14,1,0,4.0,3,15.0,7,468.94,1.8,0.863095491960592
47.0,No,Travel_Rarely,5,3,3,Female,3,4,Manager,2,3294.0,1,Yes,11,2,1,3.0,3,3.0,9,209.3809523809524,2.6,0.8127132135546964
28.0,Yes,Non-Travel,5,2,1,Male,4,1,Research Scientist,3,8722.0,3,Yes,14,1,0,2.0,3,10.0,1,325.9148936170213,2.4,0.4306045175610393
24.0,Yes,Non-Travel,22,2,3,Male,2,2,Sales Executive,3,2042.0,2,Yes,12,1,2,2.0,3,3.0,4,89.85294117647058,2.4,0.6657937806873977
32.0,No,Travel_Rarely,3,3,4,Male,3,2,Research Scientist,2,3038.0,1,No,12,3,1,2.0,3,5.0,8,292.90909090909093,3.0,0.8428512311193875
49.0,Yes,Travel_Rarely,1,5,3,Male,4,3,Manufacturing Director,2,8931.0,1,No,11,1,0,2.0,3,1.0,8,187.11,2.6,0.522687189353856
48.0,No,Travel_Rarely,1,1,1,Female,2,1,Research Scientist,3,25265.0,1,No,13,3,2,3.0,3,8.0,3,382.8030303030303,2.4,0.0
32.0,No,Travel_Rarely,10,4,4,Male,3,2,Sales Executive,4,26075.0,8,No,13,3,0,3.0,4,9.0,0,330.0632911392405,3.6,0.0
24.0,No,Non-Travel,16,3,3,Male,3,1,Research Scientist,3,2122.0,1,No,14,3,0,3.0,2,3.0,3,43.3061224489796,2.8,0.0
43.0,No,Travel_Frequently,24,1,1,Female,3,2,Research Scientist,4,5340.0,7,No,13,1,0,1.0,3,8.0,7,208.0769230769231,2.4,0.5064695009242144
30.0,No,Travel_Rarely,1,3,1,Female,3,1,Research Scientist,4,5598.0,1,No,15,1,3,3.0,3,3.0,2,158.7835051546392,2.4,0.6365407089988313
33.0,Yes,Travel_Rarely,3,2,4,Male,3,2,Sales Executive,3,3600.0,4,Yes,18,1,0,2.0,2,11.0,0,433.60975609756105,2.6,0.7975025312183598
60.0,Yes,Travel_Rarely,10,3,1,Male,3,3,Manufacturing Director,3,5220.0,6,No,11,2,2,3.0,3,11.0,0,370.0491803278688,2.4,0.7687502768794577
34.0,No,Travel_Rarely,4,3,4,Female,3,3,Manufacturing Director,4,11631.0,1,No,11,3,0,6.0,3,11.0,9,346.4074074074074,3.4,0.37822089169250506
28.0,No,Travel_Frequently,4,2,4,Male,3,1,Laboratory Technician,3,2596.0,7,No,19,4,1,2.0,2,1.0,0,300.8735632183908,3.2,0.9008251833740832
31.0,No,Travel_Rarely,3,3,3,Male,2,2,Sales Executive,2,2218.0,2,No,11,3,1,2.0,3,4.0,4,214.5087719298245,2.6,0.8185981843461192
29.0,No,Travel_Rarely,1,4,2,Male,4,2,Healthcare Representative,4,6623.0,0,No,13,3,0,2.0,2,1.0,7,587.3636363636364,3.0,0.6583088273229118
51.0,No,Travel_Rarely,3,2,3,Female,2,2,Laboratory Technician,1,13142.0,4,No,25,1,1,1.0,3,5.0,2,536.5116279069767,2.0,0.43034243606415257
37.0,No,Travel_Rarely,26,1,1,Male,2,1,Research Scientist,3,2073.0,1,No,20,3,3,3.0,3,3.0,4,172.7282608695652,2.4,0.8695488012082311
39.0,No,Travel_Rarely,3,3,3,Male,3,3,Sales Executive,4,14506.0,2,No,12,1,0,2.0,3,1.0,3,166.73563218390802,2.8,0.0
40.0,No,Travel_Rarely,2,4,4,Male,3,4,Manager,2,10322.0,1,No,19,2,0,6.0,3,18.0,10,180.63636363636363,2.8,0.3506542526421741
32.0,No,Travel_Frequently,21,3,2,Female,4,1,Laboratory Technician,2,8998.0,1,No,18,4,3,2.0,3,9.0,11,172.62025316455697,3.0,0.34017745838527536
28.0,No,Travel_Rarely,5,3,2,Male,4,2,Healthcare Representative,2,4779.0,3,No,12,1,0,2.0,1,8.0,2,182.70588235294116,2.0,0.6922730199613651
43.0,No,Travel_Rarely,2,3,2,Male,3,1,Human Resources,4,5033.0,0,No,13,2,0,3.0,3,14.0,7,181.47422680412367,2.8,0.714082826790888
24.0,No,Travel_Rarely,8,4,3,Male,3,1,Human Resources,3,2127.0,1,No,17,2,0,2.0,1,1.0,4,71.08,2.4,0.7007597073719752
30.0,Yes,Travel_Frequently,2,1,1,Female,1,5,Manager,4,2083.0,1,No,15,4,1,2.0,3,1.0,14,453.43859649122805,2.6,0.919407258376538
51.0,No,Travel_Rarely,26,3,3,Male,3,4,Sales Executive,2,14864.0,5,No,14,4,1,2.0,4,10.0,4,193.03896103896102,3.2,0.0
26.0,No,Travel_Frequently,2,4,3,Female,3,2,Sales Executive,3,2741.0,4,No,22,2,2,2.0,4,7.0,7,293.5074626865672,3.0,0.8606153063818968
34.0,No,Travel_Rarely,1,4,1,Male,2,2,Sales Executive,4,12930.0,4,No,22,3,0,3.0,4,4.0,3,219.15254237288138,2.8,0.0
28.0,No,Travel_Rarely,3,2,3,Male,3,1,Research Scientist,1,3464.0,1,Yes,13,4,1,4.0,4,3.0,2,83.22916666666667,3.0,0.13291614518147685
36.0,No,Travel_Rarely,1,3,1,Female,3,2,Sales Executive,3,4663.0,1,No,16,4,0,2.0,3,3.0,4,83.725,2.8,0.3038220364287847
47.0,No,Non-Travel,3,4,3,Female,3,1,Research Scientist,3,2997.0,3,No,16,1,1,3.0,3,13.0,2,271.75,2.6,0.7493518441080539
44.0,Yes,Travel_Rarely,6,3,4,Male,3,1,Laboratory Technician,1,4303.0,7,Yes,21,4,0,3.0,1,10.0,2,82.04285714285714,2.6,0.25074003134250394
42.0,No,Travel_Rarely,10,3,4,Female,3,2,Sales Executive,4,2372.0,1,No,12,4,0,2.0,2,1.0,7,394.6,3.4,0.8907063539602819
32.0,No,Travel_Rarely,18,4,4,Male,3,2,Manufacturing Director,4,10400.0,1,Yes,15,1,2,2.0,3,14.0,7,258.6195652173913,3.0,0.562896650275291
26.0,No,Travel_Frequently,6,4,1,Male,4,2,Sales Executive,4,4294.0,4,No,22,4,2,2.0,4,7.0,7,94.22727272727272,3.4,0.309535295063515
33.0,No,Travel_Rarely,1,1,3,Female,2,3,Manufacturing Director,3,4878.0,1,No,22,3,0,2.0,3,9.0,8,237.7840909090909,2.8,0.7668817204301075
30.0,No,Travel_Rarely,16,3,1,Male,4,1,Laboratory Technician,2,6347.0,0,No,13,3,1,2.0,3,11.0,4,196.17857142857144,2.6,0.6148431336852964
30.0,Yes,Travel_Rarely,5,2,3,Female,2,1,Research Scientist,3,4779.0,1,Yes,14,1,1,3.0,3,3.0,7,237.47727272727272,2.4,0.7713178294573644
29.0,No,Travel_Rarely,10,4,3,Male,2,2,Laboratory Technician,3,2272.0,1,No,11,2,1,2.0,4,5.0,7,75.9390243902439,2.8,0.6351373052834429
54.0,No,Travel_Frequently,2,3,3,Female,3,4,Manager,4,10502.0,2,Yes,13,3,0,2.0,3,5.0,4,239.77319587628867,3.2,0.5484564450941611
27.0,No,Non-Travel,5,4,4,Male,2,2,Manufacturing Director,4,2566.0,8,No,24,2,0,2.0,3,1.0,0,181.03571428571428,3.0,0.7468928782797396
32.0,No,Travel_Rarely,6,3,4,Male,3,2,Laboratory Technician,4,6220.0,2,No,17,4,0,3.0,3,10.0,2,126.96511627906976,3.6,0.43035076472204414
28.0,No,Non-Travel,21,2,3,Male,3,1,Sales Representative,4,2144.0,5,No,15,2,1,3.0,3,5.0,4,393.0,3.0,0.8989727641127132
26.0,No,Travel_Rarely,1,4,3,Male,2,1,Research Scientist,1,3339.0,3,Yes,11,2,0,2.0,3,5.0,2,39.55,2.2,0.15575221238938053
47.0,No,Travel_Rarely,2,4,3,Female,2,1,Research Scientist,3,2725.0,2,No,14,4,0,2.0,3,20.0,2,330.17307692307685,3.0,0.8412837090104258
49.0,No,Travel_Rarely,10,3,2,Male,1,3,Research Director,3,3376.0,3,No,12,1,1,3.0,3,8.0,16,105.71717171717172,2.0,0.6774316835467227
36.0,No,Travel_Rarely,11,4,4,Female,3,2,Laboratory Technician,3,6815.0,8,No,20,2,1,5.0,3,1.0,2,266.109756097561,3.0,0.6876861738692086
31.0,No,Travel_Rarely,10,3,1,Male,3,3,Manufacturing Director,3,2739.0,9,No,14,2,0,1.0,3,2.0,7,47.921875,2.4,0.10694489729377242
26.0,No,Travel_Rarely,24,3,4,Male,3,3,Manufacturing Director,1,6950.0,1,Yes,21,4,1,2.0,2,4.0,9,124.10714285714286,2.8,0.0
50.0,No,Travel_Rarely,10,3,2,Male,2,2,Sales Executive,2,11591.0,7,No,12,2,1,2.0,4,9.0,1,202.92857142857144,2.4,0.3200164261410301
32.0,No,Travel_Rarely,8,2,3,Male,2,2,Sales Executive,2,24624.0,1,Yes,11,4,0,2.0,3,1.0,12,378.83076923076925,2.8,0.0
33.0,No,Non-Travel,25,3,2,Male,3,2,Sales Executive,3,4905.0,1,No,12,1,1,2.0,2,10.0,7,212.7317073170732,2.2,0.7188144920889704
22.0,Yes,Travel_Rarely,18,1,3,Male,2,1,Research Scientist,4,14961.0,1,Yes,13,3,0,2.0,2,4.0,3,173.96511627906978,2.8,0.0
36.0,No,Travel_Rarely,19,4,4,Male,2,1,Laboratory Technician,1,12449.0,1,No,12,3,3,2.0,3,10.0,5,159.60256410256412,2.6,0.0
31.0,No,Travel_Rarely,23,4,4,Male,3,4,Research Director,4,2356.0,6,No,18,3,0,2.0,3,6.0,9,280.6388888888889,3.4,0.8834009700089083
36.0,No,Travel_Rarely,7,4,2,Female,2,1,Sales Representative,3,3419.0,3,No,15,2,0,3.0,4,1.0,7,286.2682926829268,2.6,0.7086989861122944
39.0,Yes,Travel_Rarely,1,4,4,Female,3,2,Sales Executive,3,2232.0,3,Yes,14,4,0,1.0,3,3.0,0,212.97530864197532,3.4,0.8706161961625413
54.0,No,Travel_Rarely,5,2,2,Female,2,2,Laboratory Technician,4,11912.0,1,No,14,3,1,5.0,4,5.0,10,237.70175438596488,3.0,0.12082072477673628
56.0,No,Travel_Rarely,8,3,3,Female,3,3,Healthcare Representative,3,4257.0,1,No,13,2,3,3.0,3,2.0,14,139.01694915254237,2.8,0.4809802487198244
50.0,No,Travel_Rarely,4,3,2,Male,3,1,Research Scientist,3,6725.0,1,No,19,3,0,2.0,3,8.0,1,234.31578947368425,2.8,0.6223607367475292
32.0,No,Travel_Rarely,28,3,2,Female,4,2,Laboratory Technician,3,9980.0,1,No,17,4,2,1.0,2,10.0,9,551.0434782608696,3.0,0.6062805744042923
54.0,No,Travel_Rarely,1,3,3,Male,2,3,Healthcare Representative,1,3142.0,2,Yes,13,3,1,2.0,2,10.0,9,444.475,2.2,0.8232746498678216
26.0,No,Travel_Rarely,2,1,4,Female,1,1,Laboratory Technician,4,2966.0,1,Yes,11,3,3,2.0,3,4.0,0,297.2203389830508,3.0,0.8308622262773723
43.0,Yes,Travel_Rarely,22,3,1,Male,2,1,Human Resources,2,3539.0,1,No,12,1,0,2.0,3,9.0,0,337.1551724137931,1.8,0.8190232677064689
36.0,No,Travel_Rarely,1,2,4,Male,2,2,Manufacturing Director,4,4051.0,9,Yes,13,4,1,2.0,3,3.0,3,94.2093023255814,3.4,0.0
20.0,Yes,Travel_Frequently,15,3,1,Female,3,2,Laboratory Technician,3,2926.0,7,No,14,2,1,5.0,2,1.0,0,97.01234567901234,2.2,0.6276406210231611
38.0,No,Travel_Frequently,11,5,4,Female,2,2,Sales Executive,1,2440.0,4,No,16,3,1,3.0,3,4.0,0,228.40449438202248,2.6,0.8799685163321527
29.0,No,Travel_Frequently,6,4,3,Female,2,2,Research Scientist,2,7918.0,6,No,15,3,1,5.0,3,11.0,0,333.3333333333333,2.6,0.4721333333333334
37.0,Yes,Travel_Rarely,1,3,4,Male,3,1,Sales Representative,2,5993.0,1,Yes,11,1,0,2.0,4,7.0,2,154.05555555555554,2.8,0.2796009135713427
31.0,No,Travel_Rarely,7,4,3,Male,3,2,Sales Executive,4,11557.0,1,Yes,11,4,0,3.0,3,5.0,8,247.01818181818183,3.4,0.1493449138819373
48.0,No,Travel_Rarely,2,2,3,Male,4,2,Healthcare Representative,2,5381.0,1,No,24,4,1,2.0,3,1.0,7,261.3421052631579,3.2,0.4581613130601148
35.0,No,Travel_Rarely,11,2,4,Female,2,4,Manufacturing Director,2,10388.0,3,No,16,2,0,3.0,2,16.0,2,298.0365853658537,2.4,0.5749416915585744
32.0,No,Travel_Frequently,21,3,3,Female,3,1,Research Scientist,4,2432.0,1,No,11,3,1,2.0,1,4.0,2,158.85714285714286,2.8,0.6354916067146283
27.0,No,Travel_Rarely,1,4,3,Female,3,3,Sales Executive,4,4227.0,1,No,19,3,2,2.0,3,3.0,10,500.66666666666674,3.2,0.8241095206391478
24.0,No,Travel_Frequently,10,3,4,Female,4,1,Research Scientist,3,4286.0,2,No,16,4,1,4.0,3,1.0,2,285.02222222222224,3.6,0.6658350226103228
29.0,No,Travel_Rarely,9,3,1,Female,3,1,Research Scientist,3,2532.0,2,No,19,2,1,5.0,3,4.0,4,192.9206349206349,2.4,0.7916735231199605
40.0,Yes,Travel_Rarely,5,3,2,Female,3,1,Laboratory Technician,2,5677.0,0,No,17,1,0,4.0,3,11.0,2,428.75,2.2,0.7793197278911564
30.0,No,Travel_Rarely,2,3,1,Male,3,5,Manager,3,3579.0,5,No,11,1,0,2.0,2,11.0,6,309.14285714285717,2.0,0.7932647874306841
32.0,No,Travel_Rarely,7,3,4,Female,4,1,Research Scientist,4,2370.0,4,No,14,4,3,4.0,4,8.0,4,141.29729729729732,4.0,0.5466717674062739
46.0,No,Travel_Rarely,2,4,4,Female,3,2,Healthcare Representative,1,4761.0,2,No,11,1,1,3.0,4,1.0,0,85.86885245901641,2.6,0.09106529209621993
51.0,No,Travel_Rarely,16,4,1,Male,3,2,Sales Executive,1,5441.0,8,No,14,4,0,2.0,3,10.0,2,141.95238095238096,2.4,0.5436933914793693
35.0,No,Travel_Rarely,6,4,2,Male,3,2,Sales Executive,3,4323.0,1,No,16,1,0,2.0,3,5.0,8,279.32183908045977,2.4,0.8221060861692935
34.0,Yes,Non-Travel,7,3,1,Male,3,1,Laboratory Technician,1,2979.0,3,Yes,14,2,0,2.0,1,0.0,2,45.73972602739726,1.6,0.1078167115902965
38.0,No,Travel_Rarely,3,1,4,Female,2,2,Sales Executive,4,7756.0,3,Yes,12,3,0,6.0,2,5.0,2,219.9333333333333,3.0,0.5297969081539861
55.0,No,Travel_Frequently,2,3,4,Male,3,2,Research Scientist,2,6385.0,0,No,13,3,2,3.0,2,8.0,5,567.0666666666667,2.8,0.7497844658672309
29.0,No,Travel_Rarely,29,3,4,Male,3,2,Manufacturing Director,4,4185.0,3,No,18,1,1,2.0,1,4.0,7,77.5,2.6,0.0
32.0,Yes,Non-Travel,24,2,2,Male,2,3,Healthcare Representative,1,4465.0,1,No,12,1,0,2.0,2,3.0,7,171.59722222222226,1.6,0.6386078510724403
38.0,No,Travel_Frequently,2,1,3,Male,3,1,Sales Representative,1,9518.0,3,No,13,3,1,2.0,3,2.0,0,164.66129032258058,2.6,0.06768537564893723
42.0,No,Travel_Frequently,1,4,1,Male,3,1,Laboratory Technician,4,4060.0,8,No,19,3,2,2.0,2,1.0,0,165.75903614457832,2.6,0.7048989678732374
39.0,No,Non-Travel,20,1,4,Female,3,1,Laboratory Technician,4,3646.0,1,No,13,2,0,2.0,4,1.0,8,175.075,3.4,0.4793659860059975
39.0,No,Travel_Rarely,9,3,3,Female,3,2,Laboratory Technician,2,8770.0,9,No,15,3,0,4.0,2,19.0,4,244.61428571428573,2.6,0.4878233954330433
54.0,No,Travel_Rarely,10,3,4,Female,2,1,Sales Representative,3,3780.0,1,No,12,1,0,3.0,3,1.0,0,140.92753623188406,2.6,0.6112710818593171
45.0,No,Travel_Rarely,9,3,2,Female,2,1,Research Scientist,2,4477.0,4,Yes,20,2,1,2.0,2,3.0,0,158.30666666666667,2.0,0.6229259664785648
35.0,No,Travel_Rarely,2,2,4,Male,3,3,Manufacturing Director,4,4717.0,3,No,14,3,1,2.0,2,11.0,8,243.7682926829268,3.2,0.7640202111161138
50.0,No,Non-Travel,9,2,3,Female,3,1,Research Scientist,1,7172.0,1,No,25,3,0,2.0,3,8.0,1,216.90740740740745,2.6,0.3876888926833433
38.0,No,Travel_Rarely,25,2,1,Male,2,2,Laboratory Technician,4,14004.0,4,No,14,4,0,6.0,3,0.0,2,259.3333333333333,2.8,0.0
35.0,No,Travel_Frequently,15,2,3,Male,3,1,Research Scientist,4,2194.0,1,No,14,4,0,2.0,3,3.0,0,200.84375,3.4,0.886209221513407
30.0,No,Travel_Rarely,19,3,2,Female,2,1,Research Scientist,4,20338.0,1,No,12,2,0,2.0,3,9.0,9,581.0857142857143,2.6,0.0
36.0,No,Travel_Rarely,1,2,4,Male,3,1,Laboratory Technician,2,2519.0,1,No,11,2,1,6.0,3,11.0,2,218.0609756097561,2.8,0.859124210055366
36.0,No,Travel_Rarely,1,4,4,Male,3,5,Manager,4,4440.0,3,No,11,3,1,2.0,2,15.0,0,354.6764705882353,3.2,0.8159051330956132
36.0,No,Travel_Frequently,1,3,2,Female,3,3,Manufacturing Director,4,9738.0,4,No,17,4,0,6.0,4,9.0,5,404.2033898305085,3.4,0.5916638711841664
30.0,No,Non-Travel,1,3,2,Male,3,1,Research Scientist,4,8834.0,6,Yes,12,3,0,2.0,3,9.0,3,319.57142857142856,3.0,0.3418268514379377
28.0,Yes,Travel_Rarely,25,4,1,Male,3,1,Laboratory Technician,4,2044.0,1,Yes,24,3,0,2.0,1,5.0,0,207.08045977011486,2.4,0.8865452930728241
26.0,No,Travel_Rarely,4,2,2,Male,2,2,Sales Executive,4,2875.0,1,Yes,11,2,0,2.0,3,8.0,4,122.12121212121212,2.6,0.7622001654259719
55.0,No,Travel_Rarely,24,1,4,Female,3,1,Laboratory Technician,3,13335.0,1,No,22,2,1,2.0,3,5.0,0,248.64179104477608,3.0,0.19953178462092566
55.0,No,Travel_Frequently,14,4,3,Male,3,2,Research Scientist,2,2125.0,8,No,18,3,1,3.0,4,9.0,7,41.484375,3.0,0.19962335216572505
40.0,No,Non-Travel,5,4,1,Male,3,2,Sales Executive,4,20445.0,4,Yes,21,3,0,2.0,3,10.0,6,208.62244897959184,2.8,0.0
26.0,No,Travel_Frequently,2,3,3,Male,3,2,Sales Executive,1,3102.0,0,Yes,12,4,0,2.0,3,6.0,2,70.22093023255815,2.8,0.4863387978142077
28.0,No,Travel_Rarely,7,4,3,Male,3,2,Manufacturing Director,3,4724.0,2,No,14,3,0,0.0,4,5.0,0,534.8,3.2,0.7055597107953129
49.0,No,Travel_Rarely,3,1,3,Male,3,2,Sales Executive,1,2267.0,1,Yes,18,4,0,2.0,3,2.0,3,146.5612244897959,2.8,0.8421638933370466
34.0,No,Non-Travel,2,2,3,Male,3,1,Laboratory Technician,1,2307.0,4,No,17,4,1,2.0,2,5.0,3,258.6363636363636,2.6,0.909900410076157
42.0,No,Travel_Rarely,29,4,1,Male,2,2,Sales Executive,4,13402.0,1,No,14,1,2,2.0,3,1.0,7,155.14285714285714,2.2,0.050715398781697126
33.0,No,Travel_Rarely,6,4,3,Male,3,2,Sales Executive,4,6388.0,4,No,14,2,1,6.0,4,0.0,4,232.9081632653061,3.2,0.72013143483023
32.0,No,Travel_Rarely,1,3,3,Male,2,1,Laboratory Technician,2,3974.0,6,No,20,3,0,3.0,3,2.0,0,56.771428571428565,2.6,0.0
52.0,No,Travel_Rarely,8,4,4,Female,3,1,Sales Representative,2,3149.0,7,No,15,4,1,3.0,3,5.0,2,184.8703703703704,3.2,0.6845637583892618
45.0,No,Travel_Rarely,10,3,4,Male,2,3,Healthcare Representative,4,2755.0,6,No,15,4,0,3.0,3,10.0,3,36.97,3.4,0.2548011901541791
35.0,No,Travel_Rarely,7,2,4,Male,3,2,Healthcare Representative,3,7632.0,1,No,20,3,3,2.0,3,8.0,7,502.1944444444445,3.2,0.5778527573427734
39.0,Yes,Travel_Rarely,12,4,2,Male,2,1,Sales Representative,1,3902.0,1,No,18,3,1,2.0,4,2.0,0,195.54054054054055,2.4,0.7303386316516931
37.0,No,Travel_Rarely,4,2,4,Male,3,2,Sales Executive,4,4213.0,1,Yes,17,3,0,4.0,3,10.0,0,103.26506024096386,3.4,0.5084587562711469
46.0,No,Non-Travel,4,2,4,Female,3,2,Manufacturing Director,2,5258.0,7,No,13,2,3,2.0,3,1.0,2,94.76288659793816,2.8,0.4279808529155788
50.0,No,Travel_Frequently,8,4,3,Male,3,1,Laboratory Technician,1,4728.0,9,No,13,3,0,4.0,1,0.0,4,321.537037037037,2.2,0.7276968265852676
31.0,No,Travel_Rarely,3,2,4,Male,4,2,Healthcare Representative,1,7547.0,6,No,20,1,1,3.0,3,5.0,4,333.01265822784814,2.6,0.713129086209518
31.0,No,Travel_Frequently,2,4,4,Female,2,1,Research Scientist,1,7446.0,0,No,16,4,0,2.0,3,10.0,7,338.8076923076923,2.8,0.7182427063230786
39.0,No,Travel_Rarely,3,3,3,Male,3,1,Research Scientist,3,5151.0,1,No,20,3,1,3.0,3,10.0,0,319.05633802816897,3.0,0.7726128989537809
24.0,No,Travel_Rarely,22,4,3,Male,3,3,Sales Executive,1,2774.0,0,No,11,3,0,2.0,3,5.0,8,41.88405797101449,2.6,0.04013840830449827
53.0,No,Travel_Rarely,2,1,2,Male,4,2,Healthcare Representative,3,13888.0,5,No,20,2,3,2.0,3,9.0,11,186.4943820224719,2.8,0.16327268345583806
29.0,Yes,Travel_Rarely,9,4,1,Male,3,1,Human Resources,3,3072.0,1,No,15,4,0,3.0,3,10.0,2,165.76923076923075,2.8,0.6436194895591647
27.0,No,Travel_Rarely,27,3,2,Male,3,2,Healthcare Representative,3,25549.0,4,No,12,1,1,3.0,2,9.0,7,387.1060606060606,2.2,0.0
32.0,No,Travel_Rarely,8,5,2,Male,3,2,Manufacturing Director,1,2176.0,3,No,14,3,1,5.0,3,6.0,0,130.84375,2.4,0.480296154764748
33.0,No,Travel_Frequently,11,2,4,Female,3,4,Manager,4,4302.0,3,No,13,2,1,2.0,4,3.0,3,60.044444444444466,3.4,0.20392301998519616
34.0,No,Travel_Rarely,5,1,2,Female,3,2,Sales Executive,4,2929.0,6,No,13,1,0,3.0,4,10.0,4,316.27868852459017,2.8,0.8481832789094491
35.0,No,Travel_Rarely,23,1,2,Female,2,2,Sales Representative,3,2559.0,1,No,21,4,1,3.0,3,6.0,8,194.94444444444446,2.8,0.6353662011969222
35.0,No,Travel_Rarely,4,2,3,Male,3,1,Research Scientist,4,9973.0,1,Yes,20,2,0,2.0,2,4.0,5,188.1698113207547,2.8,0.0
38.0,No,Travel_Rarely,11,4,4,Male,3,1,Research Scientist,4,6861.0,3,Yes,19,2,1,1.0,3,1.0,4,309.8125,3.2,0.5386322372402663
34.0,No,Travel_Rarely,29,3,2,Female,1,2,Laboratory Technician,4,6500.0,4,No,19,1,0,1.0,3,3.0,0,170.67857142857142,2.2,0.3199414103368905
46.0,No,Travel_Rarely,1,3,1,Female,3,5,Research Director,2,9755.0,3,Yes,19,1,0,2.0,2,7.0,3,233.53424657534248,1.8,0.4277921163772877
